#@string,string,string,string,ra,dec,string,string,string,string,string,string
instrument,detector,propid,target,ra,dec,filter1,filter2,pr_inv,exptime,date-obs,filename
ACS,WFC,9891,NGC294,13.273958,-73.379886,F555W,CLEAR2L,Gilmore,165,2003-08-24,clusters/ACS/9891_NGC294/j8ne18nsq_flc.fits
ACS,WFC,9891,NGC294,13.273958,-73.379886,F555W,CLEAR2L,Gilmore,165,2003-08-24,clusters/ACS/9891_NGC294/j8ne18nsq_flt.fits
ACS,WFC,9891,NGC294,13.273958,-73.379886,CLEAR1L,F814W,Gilmore,130,2003-08-24,clusters/ACS/9891_NGC294/j8ne18nvq_flc.fits
ACS,WFC,9891,NGC294,13.273958,-73.379886,CLEAR1L,F814W,Gilmore,130,2003-08-24,clusters/ACS/9891_NGC294/j8ne18nvq_flt.fits
ACS,WFC,9891,NGC422,17.354250,-71.766514,F555W,CLEAR2L,Gilmore,73,2003-10-07,clusters/ACS/9891_NGC422/j8ne28okq_flc.fits
ACS,WFC,9891,NGC422,17.354250,-71.766514,F555W,CLEAR2L,Gilmore,73,2003-10-07,clusters/ACS/9891_NGC422/j8ne28okq_flt.fits
ACS,WFC,9891,NGC422,17.354250,-71.766514,CLEAR1L,F814W,Gilmore,58,2003-10-07,clusters/ACS/9891_NGC422/j8ne28omq_flc.fits
ACS,WFC,9891,NGC422,17.354250,-71.766514,CLEAR1L,F814W,Gilmore,58,2003-10-07,clusters/ACS/9891_NGC422/j8ne28omq_flt.fits
ACS,WFC,9891,NGC602,22.382667,-73.561828,F555W,CLEAR2L,Gilmore,29,2003-08-16,clusters/ACS/9891_NGC602/j8ne33gwq_flc.fits
ACS,WFC,9891,NGC602,22.382667,-73.561828,F555W,CLEAR2L,Gilmore,29,2003-08-16,clusters/ACS/9891_NGC602/j8ne33gwq_flt.fits
ACS,WFC,9891,NGC602,22.382667,-73.561828,CLEAR1L,F814W,Gilmore,29,2003-08-16,clusters/ACS/9891_NGC602/j8ne33gzq_flc.fits
ACS,WFC,9891,NGC602,22.382667,-73.561828,CLEAR1L,F814W,Gilmore,29,2003-08-16,clusters/ACS/9891_NGC602/j8ne33gzq_flt.fits
ACS,WFC,9891,RETICULUM,69.038875,-58.861189,F555W,CLEAR2L,Gilmore,330,2003-09-21,clusters/ACS/9891_RETICULUM/j8ne43a3q_flc.fits
ACS,WFC,9891,RETICULUM,69.038875,-58.861189,F555W,CLEAR2L,Gilmore,330,2003-09-21,clusters/ACS/9891_RETICULUM/j8ne43a3q_flt.fits
ACS,WFC,9891,RETICULUM,69.038875,-58.861189,CLEAR1L,F814W,Gilmore,200,2003-09-21,clusters/ACS/9891_RETICULUM/j8ne43a7q_flc.fits
ACS,WFC,9891,RETICULUM,69.038875,-58.861189,CLEAR1L,F814W,Gilmore,200,2003-09-21,clusters/ACS/9891_RETICULUM/j8ne43a7q_flt.fits
WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,300,2010-02-06,clusters/WFC3/11714_NGC1786/ib7781g1q_flt.fits
WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,60,2010-02-06,clusters/WFC3/11714_NGC1786/ib7781g2q_flt.fits
WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,300,2010-02-06,clusters/WFC3/11714_NGC1786/ib7781g3q_flt.fits
WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,60,2010-02-06,clusters/WFC3/11714_NGC1786/ib7781g4q_flt.fits
WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,0,2009-12-17,clusters/WFC3/11714_NGC1786/ib7789tsq_flt.fits
WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,60,2009-12-17,clusters/WFC3/11714_NGC1786/ib7789ttq_flt.fits
WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,0,2009-12-17,clusters/WFC3/11714_NGC1786/ib7789tuq_flt.fits
WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,60,2009-12-17,clusters/WFC3/11714_NGC1786/ib7789tvq_flt.fits
WFC3,UVIS,11714,NGC2005,82.542875,-69.752750,...,...,Bond,300,2009-12-05,clusters/WFC3/11714_NGC2005/ib7790zbq_flt.fits
WFC3,UVIS,11714,NGC2005,82.542875,-69.752750,...,...,Bond,60,2009-12-05,clusters/WFC3/11714_NGC2005/ib7790zcq_flt.fits
WFC3,UVIS,11714,NGC2005,82.542875,-69.752750,...,...,Bond,300,2009-12-05,clusters/WFC3/11714_NGC2005/ib7790zdq_flt.fits
WFC3,UVIS,11714,NGC2005,82.542875,-69.752750,...,...,Bond,60,2009-12-05,clusters/WFC3/11714_NGC2005/ib7790zeq_flt.fits
WFC3,UVIS,12116,NGC1818,76.061500,-66.434489,...,...,Dalcanton,460,2013-03-13,clusters/WFC3/12116_NGC1818/ibxg01o2q_flc.fits
WFC3,UVIS,12116,NGC1818,76.061500,-66.434489,...,...,Dalcanton,460,2013-03-13,clusters/WFC3/12116_NGC1818/ibxg01o2q_flt.fits
WFC3,UVIS,12116,NGC1818,76.061500,-66.434489,...,...,Dalcanton,2,2013-03-13,clusters/WFC3/12116_NGC1818/ibxg01o5q_flc.fits
WFC3,UVIS,12116,NGC1818,76.061500,-66.434489,...,...,Dalcanton,2,2013-03-13,clusters/WFC3/12116_NGC1818/ibxg01o5q_flt.fits
WFC3,UVIS,12116,NGC1818,76.061500,-66.434489,...,...,Dalcanton,750,2013-03-13,clusters/WFC3/12116_NGC1818/ibxg01o6q_flc.fits
WFC3,UVIS,12116,NGC1818,76.061500,-66.434489,...,...,Dalcanton,750,2013-03-13,clusters/WFC3/12116_NGC1818/ibxg01o6q_flt.fits
WFC3,UVIS,12116,NGC1818,76.061500,-66.434489,...,...,Dalcanton,750,2013-03-13,clusters/WFC3/12116_NGC1818/ibxg01o9q_flc.fits
WFC3,UVIS,12116,NGC1818,76.061500,-66.434489,...,...,Dalcanton,750,2013-03-13,clusters/WFC3/12116_NGC1818/ibxg01o9q_flt.fits
WFC3,UVIS,12116,NGC1818,76.061500,-66.434489,...,...,Dalcanton,100,2013-03-13,clusters/WFC3/12116_NGC1818/ibxg01oeq_flc.fits
WFC3,UVIS,12116,NGC1818,76.061500,-66.434489,...,...,Dalcanton,100,2013-03-13,clusters/WFC3/12116_NGC1818/ibxg01oeq_flt.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01a1q_flc.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01a1q_flt.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01a4q_flc.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01a4q_flt.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01a8q_flc.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01a8q_flt.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01acq_flc.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01acq_flt.fits
WFC3,IR,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,349,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01aiq_flt.fits
WFC3,IR,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,349,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01akq_flt.fits
WFC3,IR,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,349,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01amq_flt.fits
WFC3,IR,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,349,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01aoq_flt.fits
WFC3,IR,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,349,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01aqq_flt.fits
WFC3,IR,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,349,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01asq_flt.fits
WFC3,IR,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,349,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01auq_flt.fits
WFC3,IR,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,399,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01avq_flt.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,900,2011-04-16,clusters/WFC3/12219_NGC1846-OUT/ibjt01yqq_flc.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,900,2011-04-16,clusters/WFC3/12219_NGC1846-OUT/ibjt01yqq_flt.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-16,clusters/WFC3/12219_NGC1846-OUT/ibjt01yuq_flc.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-16,clusters/WFC3/12219_NGC1846-OUT/ibjt01yuq_flt.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01z0q_flc.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01z0q_flt.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01ztq_flc.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01ztq_flt.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01zwq_flc.fits
WFC3,UVIS,12219,NGC1846-OUT,76.920000,-67.449083,...,...,Milone,1032,2011-04-17,clusters/WFC3/12219_NGC1846-OUT/ibjt01zwq_flt.fits
WFC3,UVIS,12257,H-2,79.450000,-69.645278,...,...,Girardi,120,2012-01-21,clusters/WFC3/12257_H-2/ibhy24e3q_flc.fits
WFC3,UVIS,12257,H-2,79.450000,-69.645278,...,...,Girardi,120,2012-01-21,clusters/WFC3/12257_H-2/ibhy24e3q_flt.fits
WFC3,UVIS,12257,H-2,79.450000,-69.645278,...,...,Girardi,30,2012-01-21,clusters/WFC3/12257_H-2/ibhy24e4q_flc.fits
WFC3,UVIS,12257,H-2,79.450000,-69.645278,...,...,Girardi,30,2012-01-21,clusters/WFC3/12257_H-2/ibhy24e4q_flt.fits
WFC3,UVIS,12257,H-2,79.450000,-69.645278,...,...,Girardi,700,2012-01-21,clusters/WFC3/12257_H-2/ibhy24e5q_flc.fits
WFC3,UVIS,12257,H-2,79.450000,-69.645278,...,...,Girardi,700,2012-01-21,clusters/WFC3/12257_H-2/ibhy24e5q_flt.fits
WFC3,UVIS,12257,H-2,79.450000,-69.645278,...,...,Girardi,700,2012-01-21,clusters/WFC3/12257_H-2/ibhy24e8q_flc.fits
WFC3,UVIS,12257,H-2,79.450000,-69.645278,...,...,Girardi,700,2012-01-21,clusters/WFC3/12257_H-2/ibhy24e8q_flt.fits
WFC3,UVIS,12257,H-2,79.450000,-69.645278,...,...,Girardi,720,2012-01-21,clusters/WFC3/12257_H-2/ibhy24ecq_flc.fits
WFC3,UVIS,12257,H-2,79.450000,-69.645278,...,...,Girardi,720,2012-01-21,clusters/WFC3/12257_H-2/ibhy24ecq_flt.fits
WFC3,UVIS,12257,H-2,79.450000,-69.645278,...,...,Girardi,600,2012-01-21,clusters/WFC3/12257_H-2/ibhy24egq_flc.fits
WFC3,UVIS,12257,H-2,79.450000,-69.645278,...,...,Girardi,600,2012-01-21,clusters/WFC3/12257_H-2/ibhy24egq_flt.fits
WFC3,UVIS,12257,H-6,85.570833,-71.591667,...,...,Girardi,120,2011-08-16,clusters/WFC3/12257_H-6/ibhy21kyq_flc.fits
WFC3,UVIS,12257,H-6,85.570833,-71.591667,...,...,Girardi,120,2011-08-16,clusters/WFC3/12257_H-6/ibhy21kyq_flt.fits
WFC3,UVIS,12257,H-6,85.570833,-71.591667,...,...,Girardi,30,2011-08-16,clusters/WFC3/12257_H-6/ibhy21kzq_flc.fits
WFC3,UVIS,12257,H-6,85.570833,-71.591667,...,...,Girardi,30,2011-08-16,clusters/WFC3/12257_H-6/ibhy21kzq_flt.fits
WFC3,UVIS,12257,H-6,85.570833,-71.591667,...,...,Girardi,700,2011-08-16,clusters/WFC3/12257_H-6/ibhy21l0q_flc.fits
WFC3,UVIS,12257,H-6,85.570833,-71.591667,...,...,Girardi,700,2011-08-16,clusters/WFC3/12257_H-6/ibhy21l0q_flt.fits
WFC3,UVIS,12257,H-6,85.570833,-71.591667,...,...,Girardi,700,2011-08-16,clusters/WFC3/12257_H-6/ibhy21l3q_flc.fits
WFC3,UVIS,12257,H-6,85.570833,-71.591667,...,...,Girardi,700,2011-08-16,clusters/WFC3/12257_H-6/ibhy21l3q_flt.fits
WFC3,UVIS,12257,H-6,85.570833,-71.591667,...,...,Girardi,720,2011-08-16,clusters/WFC3/12257_H-6/ibhy21l7q_flc.fits
WFC3,UVIS,12257,H-6,85.570833,-71.591667,...,...,Girardi,720,2011-08-16,clusters/WFC3/12257_H-6/ibhy21l7q_flt.fits
WFC3,UVIS,12257,H-6,85.570833,-71.591667,...,...,Girardi,600,2011-08-16,clusters/WFC3/12257_H-6/ibhy21lbq_flc.fits
WFC3,UVIS,12257,H-6,85.570833,-71.591667,...,...,Girardi,600,2011-08-16,clusters/WFC3/12257_H-6/ibhy21lbq_flt.fits
WFC3,UVIS,12257,NGC-1651,69.388333,-70.588889,...,...,Girardi,120,2011-10-16,clusters/WFC3/12257_NGC-1651/ibhy23nyq_flc.fits
WFC3,UVIS,12257,NGC-1651,69.388333,-70.588889,...,...,Girardi,120,2011-10-16,clusters/WFC3/12257_NGC-1651/ibhy23nyq_flt.fits
WFC3,UVIS,12257,NGC-1651,69.388333,-70.588889,...,...,Girardi,30,2011-10-16,clusters/WFC3/12257_NGC-1651/ibhy23nzq_flc.fits
WFC3,UVIS,12257,NGC-1651,69.388333,-70.588889,...,...,Girardi,30,2011-10-16,clusters/WFC3/12257_NGC-1651/ibhy23nzq_flt.fits
WFC3,UVIS,12257,NGC-1651,69.388333,-70.588889,...,...,Girardi,700,2011-10-16,clusters/WFC3/12257_NGC-1651/ibhy23o0q_flc.fits
WFC3,UVIS,12257,NGC-1651,69.388333,-70.588889,...,...,Girardi,700,2011-10-16,clusters/WFC3/12257_NGC-1651/ibhy23o0q_flt.fits
WFC3,UVIS,12257,NGC-1651,69.388333,-70.588889,...,...,Girardi,700,2011-10-16,clusters/WFC3/12257_NGC-1651/ibhy23o3q_flc.fits
WFC3,UVIS,12257,NGC-1651,69.388333,-70.588889,...,...,Girardi,700,2011-10-16,clusters/WFC3/12257_NGC-1651/ibhy23o3q_flt.fits
WFC3,UVIS,12257,NGC-1651,69.388333,-70.588889,...,...,Girardi,720,2011-10-16,clusters/WFC3/12257_NGC-1651/ibhy23o7q_flc.fits
WFC3,UVIS,12257,NGC-1651,69.388333,-70.588889,...,...,Girardi,720,2011-10-16,clusters/WFC3/12257_NGC-1651/ibhy23o7q_flt.fits
WFC3,UVIS,12257,NGC-1651,69.388333,-70.588889,...,...,Girardi,600,2011-10-16,clusters/WFC3/12257_NGC-1651/ibhy23obq_flc.fits
WFC3,UVIS,12257,NGC-1651,69.388333,-70.588889,...,...,Girardi,600,2011-10-16,clusters/WFC3/12257_NGC-1651/ibhy23obq_flt.fits
WFC3,UVIS,12257,NGC-1718,73.112917,-67.050556,...,...,Girardi,120,2011-12-02,clusters/WFC3/12257_NGC-1718/ibhy22raq_flc.fits
WFC3,UVIS,12257,NGC-1718,73.112917,-67.050556,...,...,Girardi,120,2011-12-02,clusters/WFC3/12257_NGC-1718/ibhy22raq_flt.fits
WFC3,UVIS,12257,NGC-1718,73.112917,-67.050556,...,...,Girardi,30,2011-12-02,clusters/WFC3/12257_NGC-1718/ibhy22rbq_flc.fits
WFC3,UVIS,12257,NGC-1718,73.112917,-67.050556,...,...,Girardi,30,2011-12-02,clusters/WFC3/12257_NGC-1718/ibhy22rbq_flt.fits
WFC3,UVIS,12257,NGC-1718,73.112917,-67.050556,...,...,Girardi,700,2011-12-02,clusters/WFC3/12257_NGC-1718/ibhy22rcq_flc.fits
WFC3,UVIS,12257,NGC-1718,73.112917,-67.050556,...,...,Girardi,700,2011-12-02,clusters/WFC3/12257_NGC-1718/ibhy22rcq_flt.fits
WFC3,UVIS,12257,NGC-1718,73.112917,-67.050556,...,...,Girardi,700,2011-12-02,clusters/WFC3/12257_NGC-1718/ibhy22rfq_flc.fits
WFC3,UVIS,12257,NGC-1718,73.112917,-67.050556,...,...,Girardi,700,2011-12-02,clusters/WFC3/12257_NGC-1718/ibhy22rfq_flt.fits
WFC3,UVIS,12257,NGC-1718,73.112917,-67.050556,...,...,Girardi,720,2011-12-02,clusters/WFC3/12257_NGC-1718/ibhy22rjq_flc.fits
WFC3,UVIS,12257,NGC-1718,73.112917,-67.050556,...,...,Girardi,720,2011-12-02,clusters/WFC3/12257_NGC-1718/ibhy22rjq_flt.fits
WFC3,UVIS,12257,NGC-1718,73.112917,-67.050556,...,...,Girardi,600,2011-12-02,clusters/WFC3/12257_NGC-1718/ibhy22rnq_flc.fits
WFC3,UVIS,12257,NGC-1718,73.112917,-67.050556,...,...,Girardi,600,2011-12-02,clusters/WFC3/12257_NGC-1718/ibhy22rnq_flt.fits
WFC3,UVIS,12257,NGC-1751,73.575625,-69.812778,...,...,Girardi,1200,2011-10-13,clusters/WFC3/12257_NGC-1751/ibhy52vgq_flc.fits
WFC3,UVIS,12257,NGC-1751,73.575625,-69.812778,...,...,Girardi,1200,2011-10-13,clusters/WFC3/12257_NGC-1751/ibhy52vgq_flt.fits
WFC3,UVIS,12257,NGC-1751,73.575625,-69.812778,...,...,Girardi,1190,2011-10-13,clusters/WFC3/12257_NGC-1751/ibhy52vmq_flc.fits
WFC3,UVIS,12257,NGC-1751,73.575625,-69.812778,...,...,Girardi,1190,2011-10-13,clusters/WFC3/12257_NGC-1751/ibhy52vmq_flt.fits
WFC3,UVIS,12257,NGC-1751,73.575625,-69.812778,...,...,Girardi,1190,2011-10-13,clusters/WFC3/12257_NGC-1751/ibhy52vsq_flc.fits
WFC3,UVIS,12257,NGC-1751,73.575625,-69.812778,...,...,Girardi,1190,2011-10-13,clusters/WFC3/12257_NGC-1751/ibhy52vsq_flt.fits
WFC3,UVIS,12257,NGC-1783,74.772375,-65.994861,...,...,Girardi,1200,2011-10-12,clusters/WFC3/12257_NGC-1783/ibhy50sxq_flc.fits
WFC3,UVIS,12257,NGC-1783,74.772375,-65.994861,...,...,Girardi,1200,2011-10-12,clusters/WFC3/12257_NGC-1783/ibhy50sxq_flt.fits
WFC3,UVIS,12257,NGC-1783,74.772375,-65.994861,...,...,Girardi,1190,2011-10-12,clusters/WFC3/12257_NGC-1783/ibhy50t3q_flc.fits
WFC3,UVIS,12257,NGC-1783,74.772375,-65.994861,...,...,Girardi,1190,2011-10-12,clusters/WFC3/12257_NGC-1783/ibhy50t3q_flt.fits
WFC3,UVIS,12257,NGC-1783,74.772375,-65.994861,...,...,Girardi,1190,2011-10-12,clusters/WFC3/12257_NGC-1783/ibhy50teq_flc.fits
WFC3,UVIS,12257,NGC-1783,74.772375,-65.994861,...,...,Girardi,1190,2011-10-12,clusters/WFC3/12257_NGC-1783/ibhy50teq_flt.fits
WFC3,UVIS,12257,NGC-1806,75.574583,-67.987917,...,...,Girardi,1200,2011-10-12,clusters/WFC3/12257_NGC-1806/ibhy51rtq_flc.fits
WFC3,UVIS,12257,NGC-1806,75.574583,-67.987917,...,...,Girardi,1200,2011-10-12,clusters/WFC3/12257_NGC-1806/ibhy51rtq_flt.fits
WFC3,UVIS,12257,NGC-1806,75.574583,-67.987917,...,...,Girardi,1190,2011-10-12,clusters/WFC3/12257_NGC-1806/ibhy51rzq_flc.fits
WFC3,UVIS,12257,NGC-1806,75.574583,-67.987917,...,...,Girardi,1190,2011-10-12,clusters/WFC3/12257_NGC-1806/ibhy51rzq_flt.fits
WFC3,UVIS,12257,NGC-1806,75.574583,-67.987917,...,...,Girardi,1190,2011-10-12,clusters/WFC3/12257_NGC-1806/ibhy51s5q_flc.fits
WFC3,UVIS,12257,NGC-1806,75.574583,-67.987917,...,...,Girardi,1190,2011-10-12,clusters/WFC3/12257_NGC-1806/ibhy51s5q_flt.fits
WFC3,UVIS,12257,NGC-1852,77.368333,-67.781944,...,...,Girardi,60,2011-10-12,clusters/WFC3/12257_NGC-1852/ibhy41scq_flc.fits
WFC3,UVIS,12257,NGC-1852,77.368333,-67.781944,...,...,Girardi,60,2011-10-12,clusters/WFC3/12257_NGC-1852/ibhy41scq_flt.fits
WFC3,UVIS,12257,NGC-1852,77.368333,-67.781944,...,...,Girardi,300,2011-10-12,clusters/WFC3/12257_NGC-1852/ibhy41sdq_flc.fits
WFC3,UVIS,12257,NGC-1852,77.368333,-67.781944,...,...,Girardi,300,2011-10-12,clusters/WFC3/12257_NGC-1852/ibhy41sdq_flt.fits
WFC3,UVIS,12257,NGC-1852,77.368333,-67.781944,...,...,Girardi,680,2011-10-12,clusters/WFC3/12257_NGC-1852/ibhy41seq_flc.fits
WFC3,UVIS,12257,NGC-1852,77.368333,-67.781944,...,...,Girardi,680,2011-10-12,clusters/WFC3/12257_NGC-1852/ibhy41seq_flt.fits
WFC3,UVIS,12257,NGC-1852,77.368333,-67.781944,...,...,Girardi,740,2011-10-12,clusters/WFC3/12257_NGC-1852/ibhy41shq_flc.fits
WFC3,UVIS,12257,NGC-1852,77.368333,-67.781944,...,...,Girardi,740,2011-10-12,clusters/WFC3/12257_NGC-1852/ibhy41shq_flt.fits
WFC3,UVIS,12257,NGC-1852,77.368333,-67.781944,...,...,Girardi,740,2011-10-12,clusters/WFC3/12257_NGC-1852/ibhy41slq_flc.fits
WFC3,UVIS,12257,NGC-1852,77.368333,-67.781944,...,...,Girardi,740,2011-10-12,clusters/WFC3/12257_NGC-1852/ibhy41slq_flt.fits
WFC3,UVIS,12257,NGC-1852,77.368333,-67.781944,...,...,Girardi,660,2011-10-12,clusters/WFC3/12257_NGC-1852/ibhy41spq_flc.fits
WFC3,UVIS,12257,NGC-1852,77.368333,-67.781944,...,...,Girardi,660,2011-10-12,clusters/WFC3/12257_NGC-1852/ibhy41spq_flt.fits
WFC3,UVIS,12257,NGC-1978,82.206250,-66.238333,...,...,Girardi,60,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40e8q_flc.fits
WFC3,UVIS,12257,NGC-1978,82.206250,-66.238333,...,...,Girardi,60,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40e8q_flt.fits
WFC3,UVIS,12257,NGC-1978,82.206250,-66.238333,...,...,Girardi,300,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40e9q_flc.fits
WFC3,UVIS,12257,NGC-1978,82.206250,-66.238333,...,...,Girardi,300,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40e9q_flt.fits
WFC3,UVIS,12257,NGC-1978,82.206250,-66.238333,...,...,Girardi,680,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40eaq_flc.fits
WFC3,UVIS,12257,NGC-1978,82.206250,-66.238333,...,...,Girardi,680,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40eaq_flt.fits
WFC3,UVIS,12257,NGC-1978,82.206250,-66.238333,...,...,Girardi,740,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40edq_flc.fits
WFC3,UVIS,12257,NGC-1978,82.206250,-66.238333,...,...,Girardi,740,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40edq_flt.fits
WFC3,UVIS,12257,NGC-1978,82.206250,-66.238333,...,...,Girardi,740,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40ehq_flc.fits
WFC3,UVIS,12257,NGC-1978,82.206250,-66.238333,...,...,Girardi,740,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40ehq_flt.fits
WFC3,UVIS,12257,NGC-1978,82.206250,-66.238333,...,...,Girardi,660,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40elq_flc.fits
WFC3,UVIS,12257,NGC-1978,82.206250,-66.238333,...,...,Girardi,660,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40elq_flt.fits
WFC3,UVIS,12257,NGC-2005,82.541667,-69.752167,...,...,Girardi,120,2011-10-12,clusters/WFC3/12257_NGC-2005/ibhy20rbq_flc.fits
WFC3,UVIS,12257,NGC-2005,82.541667,-69.752167,...,...,Girardi,120,2011-10-12,clusters/WFC3/12257_NGC-2005/ibhy20rbq_flt.fits
WFC3,UVIS,12257,NGC-2005,82.541667,-69.752167,...,...,Girardi,30,2011-10-12,clusters/WFC3/12257_NGC-2005/ibhy20rcq_flc.fits
WFC3,UVIS,12257,NGC-2005,82.541667,-69.752167,...,...,Girardi,30,2011-10-12,clusters/WFC3/12257_NGC-2005/ibhy20rcq_flt.fits
WFC3,UVIS,12257,NGC-2005,82.541667,-69.752167,...,...,Girardi,700,2011-10-12,clusters/WFC3/12257_NGC-2005/ibhy20rdq_flc.fits
WFC3,UVIS,12257,NGC-2005,82.541667,-69.752167,...,...,Girardi,700,2011-10-12,clusters/WFC3/12257_NGC-2005/ibhy20rdq_flt.fits
WFC3,UVIS,12257,NGC-2005,82.541667,-69.752167,...,...,Girardi,700,2011-10-12,clusters/WFC3/12257_NGC-2005/ibhy20rgq_flc.fits
WFC3,UVIS,12257,NGC-2005,82.541667,-69.752167,...,...,Girardi,700,2011-10-12,clusters/WFC3/12257_NGC-2005/ibhy20rgq_flt.fits
WFC3,UVIS,12257,NGC-2005,82.541667,-69.752167,...,...,Girardi,720,2011-10-12,clusters/WFC3/12257_NGC-2005/ibhy20rkq_flc.fits
WFC3,UVIS,12257,NGC-2005,82.541667,-69.752167,...,...,Girardi,720,2011-10-12,clusters/WFC3/12257_NGC-2005/ibhy20rkq_flt.fits
WFC3,UVIS,12257,NGC-2005,82.541667,-69.752167,...,...,Girardi,600,2011-10-12,clusters/WFC3/12257_NGC-2005/ibhy20roq_flc.fits
WFC3,UVIS,12257,NGC-2005,82.541667,-69.752167,...,...,Girardi,600,2011-10-12,clusters/WFC3/12257_NGC-2005/ibhy20roq_flt.fits
WFC3,UVIS,12257,NGC-2154,89.428333,-67.263333,...,...,Girardi,60,2011-10-09,clusters/WFC3/12257_NGC-2154/ibhy42piq_flc.fits
WFC3,UVIS,12257,NGC-2154,89.428333,-67.263333,...,...,Girardi,60,2011-10-09,clusters/WFC3/12257_NGC-2154/ibhy42piq_flt.fits
